filename,emotion,category,rationale,polarity,subjectivity,annotator
richards-ruben_untitled-1959.jpg,fear,MIN,There is something peaceful about the light green shape and the cream background.,,,annotator_28
richards-ruben_untitled-1959.jpg,fear,MIN,resembles someone relaxing,,,annotator_32
richards-ruben_untitled-1959.jpg,fear,MAX,"None of these are scary but #2 looks like a dead deer on the roadside. You can see it's legs and the blood, and it's just lying in the grass. Death is scary to most people. The sight of a dead animal might scare some people.",,,annotator_260
richards-ruben_untitled-1959.jpg,fear,MAX,ROUGH STOKES AND COLOR,,,annotator_284
richards-ruben_untitled-1959.jpg,fear,MAX,mixture of multi colors make me fear,,,annotator_66
richards-ruben_untitled-1959.jpg,fear,MAX,It looks to like a bloody animal or being and I find that fearful.,,,annotator_167
richards-ruben_untitled-1959.jpg,fear,MAX,"In this art, i can see a dead man lying down which evokes me fear",,,annotator_54
richards-ruben_untitled-1959.jpg,fear,MAX,honest realistic art,,,annotator_100
richards-ruben_untitled-1959.jpg,fear,MAX,I see a disfigured / destroyed body.,,,annotator_30
richards-ruben_untitled-1959.jpg,fear,MAX,looks like an incomplete corpse,,,annotator_255
richards-ruben_untitled-1959.jpg,happiness,MIN,The woman looks to be laying down injured.,,,annotator_285
richards-ruben_untitled-1959.jpg,happiness,MIN,fusion of colors make me less happiness,,,annotator_66
richards-ruben_untitled-1959.jpg,happiness,MIN,"Reminds me of a disemboweled animal, gutted.",,,annotator_28
richards-ruben_untitled-1959.jpg,happiness,MIN,bright color so better feel,,,annotator_280
richards-ruben_untitled-1959.jpg,happiness,MIN,look like a struggling and dying body,,,annotator_255
richards-ruben_untitled-1959.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
richards-ruben_untitled-1959.jpg,happiness,MAX,Makes me think fireworks which bring joy,,,annotator_43
richards-ruben_untitled-1959.jpg,happiness,MAX,"nice pastel tones, nicely blended",,,annotator_239
richards-ruben_untitled-1959.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
modest-cuixart_linneus-escriba-1948-1.jpg,fear,MIN,LIKE A CLASSIC ART,,,annotator_284
modest-cuixart_linneus-escriba-1948-1.jpg,fear,MIN,color combition and lines make it more likeable.,,,annotator_137
modest-cuixart_linneus-escriba-1948-1.jpg,fear,MIN,LIKE A ANCIENT MAN'S DRAWING,,,annotator_284
modest-cuixart_linneus-escriba-1948-1.jpg,fear,MAX,I feel like its as caotic as 2020,,,annotator_203
modest-cuixart_linneus-escriba-1948-1.jpg,fear,MAX,this is chaotic,,,annotator_1
jaroslav-serpan_coh-aa-1954.jpg,fear,MIN,MIXTURE OF RED COLOR MAKE ME LESS FEAR,,,annotator_66
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,gloomy tones and chaotic motion,,,annotator_32
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,paint little collapse,,,annotator_280
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,"darkness,design and appearance",,,annotator_234
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,gives us troubled mind,,,annotator_278
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,looks evil and scary,,,annotator_91
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,BLACK  AND DARK SHADOW,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,The black lines look like someone has frantically scratched the canvas.,,,annotator_285
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,BLACK LINES HAVE MORE FIGURES,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,DARK LINES AND SAW SOME FIGURE,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,BLACK  AND DARK SHADOW,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,merge of black color disgust me most,,,annotator_66
jaroslav-serpan_coh-aa-1954.jpg,fear,MAX,SOME FIGURES ARE THERE,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,sadness,MIN,A lot of movement and brighter colors,,,annotator_197
jaroslav-serpan_coh-aa-1954.jpg,sadness,MIN,SIMPLY VECTOR CIRCLE,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,sadness,MIN,black color of this art form make me unhappy,,,annotator_66
jaroslav-serpan_coh-aa-1954.jpg,sadness,MIN,fusion of colors make me less fear,,,annotator_66
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,DARK DISGUST COLOR AND DESIGN,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,BLACK ROUGH STOKES AND LOW FADE BACKGROUND COLOR,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,BLACK  AND DARK SHADOW,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,BLACK  AND DARK SHADOW,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,feel very dark,,,annotator_280
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,BLACK  AND DARK SHADOW,,,annotator_284
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,usage of black color and presentation,,,annotator_234
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
jaroslav-serpan_coh-aa-1954.jpg,sadness,MAX,Those heavy black scratches remind me of depression.,,,annotator_28
shozo-shimamoto_holes-1953.jpg,fear,MIN,looks like dirty smoke air pollution,,,annotator_255
shozo-shimamoto_holes-1953.jpg,fear,MIN,Looks like a modern version of a peaceful Chinese landscape.,,,annotator_28
shozo-shimamoto_holes-1953.jpg,fear,MIN,LIKE A CLASSIC LETTER,,,annotator_284
shozo-shimamoto_holes-1953.jpg,fear,MAX,"No design, no color except black and white",,,annotator_154
shozo-shimamoto_holes-1953.jpg,fear,MAX,The hazy dark looks like a nightmare.,,,annotator_285
shozo-shimamoto_holes-1953.jpg,fear,MAX,looks like ominous smoke and cloud,,,annotator_255
shozo-shimamoto_holes-1953.jpg,fear,MAX,LIKE A OLD LETTER,,,annotator_284
shozo-shimamoto_holes-1953.jpg,fear,MAX,It looks like darkness has eaten all the light here.,,,annotator_285
shozo-shimamoto_holes-1953.jpg,fear,MAX,"The colors of this are dark, and there's no emotion in this piece. If this art was a person, it would be a sociopath.",,,annotator_260
shozo-shimamoto_holes-1953.jpg,fear,MAX,Forbidding and dark,,,annotator_75
shozo-shimamoto_holes-1953.jpg,fear,MAX,piece looks like a killer fog.,,,annotator_62
shozo-shimamoto_holes-1953.jpg,fear,MAX,"The vague gray marks seem abstract, but are suggestive enough of forms as to appear ghostly and sinister.",,,annotator_11
shozo-shimamoto_holes-1953.jpg,fear,MAX,The image is very hazy like a ghost.,,,annotator_285
shozo-shimamoto_holes-1953.jpg,fear,MAX,looks like the blade of a very old guillotine that's been taken out of storage for a reason,,,annotator_316
shozo-shimamoto_holes-1953.jpg,sadness,MIN,most vivid in a positive way by a small margin,,,annotator_235
shozo-shimamoto_holes-1953.jpg,sadness,MAX,Darkness induces sadness. The lack of any design also induces sadness.,,,annotator_234
shozo-shimamoto_holes-1953.jpg,sadness,MAX,LIKE A OLD LETTER,,,annotator_284
shozo-shimamoto_holes-1953.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
shozo-shimamoto_holes-1953.jpg,sadness,MAX,The dark grey and black seen funeral like,,,annotator_186
shozo-shimamoto_holes-1953.jpg,sadness,MAX,LIKE A OLD LETTER,,,annotator_284
shozo-shimamoto_holes-1953.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
shozo-shimamoto_holes-1953.jpg,sadness,MAX,LIKE OLD LETTER,,,annotator_284
shozo-shimamoto_holes-1953.jpg,sadness,MAX,feel very dark,,,annotator_280
shozo-shimamoto_holes-1953.jpg,sadness,MAX,LIKE A OLD LETTER,,,annotator_284
shozo-shimamoto_holes-1953.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
shozo-shimamoto_holes-1953.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
shozo-shimamoto_holes-1953.jpg,sadness,MAX,It's very dark and gloomy.,,,annotator_101
shozo-shimamoto_holes-1953.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
shozo-shimamoto_holes-1953.jpg,sadness,MAX,LIKE A OLD PAPER,,,annotator_284
shozo-shimamoto_holes-1953.jpg,sadness,MAX,feel very dark,,,annotator_280
shozo-shimamoto_holes-1953.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
shozo-shimamoto_holes-1953.jpg,sadness,MAX,choice of dark color and gives illusion of dark storm cloud,,,annotator_242
shozo-shimamoto_holes-1953.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
sam-francis_untitled-sfp89-105-1989.jpg,fear,MIN,More vibrant color,,,annotator_137
sam-francis_untitled-sfp89-105-1989.jpg,fear,MIN,Feels more fun,,,annotator_104
sam-francis_untitled-sfp89-105-1989.jpg,fear,MAX,DARK DISGUST COLOR,,,annotator_284
sam-francis_untitled-sfp89-105-1989.jpg,fear,MAX,distinguished design art,,,annotator_100
sam-francis_untitled-sfp89-105-1989.jpg,fear,MAX,it looks dreadful,,,annotator_98
sam-francis_untitled-sfp89-105-1989.jpg,fear,MAX,inspired creative design,,,annotator_100
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MIN,That brown thing looks like disgusting poop.,,,annotator_28
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MIN,it looks harsh,,,annotator_98
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MIN,That brown stuff really looks like poop. Disgusting.,,,annotator_28
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MIN,reminds of a ruined painting,,,annotator_240
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,beautiful and attractive design and color,,,annotator_234
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,"brightness,color and design",,,annotator_234
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,beautiful and attractive design and color,,,annotator_234
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,This artwork is whimsical to me it defies any rule and while chaotic still looks fun,,,annotator_116
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,paint little collapse,,,annotator_280
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,beautiful and attractive design and color,,,annotator_234
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,paint little collapse,,,annotator_280
sam-francis_untitled-sfp89-105-1989.jpg,happiness,MAX,MIXTURE OF MULTI COLOR ART MAKE ME HAPPY FEELINGS,,,annotator_66
bice-lazzari_senza-titolo-1952(1).jpg,fear,MIN,looks like egg yolk along with egg white,,,annotator_255
bice-lazzari_senza-titolo-1952(1).jpg,fear,MIN,sweet spider coming out under the sun,,,annotator_52
bice-lazzari_senza-titolo-1952(1).jpg,fear,MIN,looks like sunny side up egg,,,annotator_255
bice-lazzari_senza-titolo-1952(1).jpg,fear,MIN,The composition is still and placid,,,annotator_197
bice-lazzari_senza-titolo-1952(1).jpg,fear,MAX,The black and yellow balls look like prisoners about to be tortured by electric wires.,,,annotator_28
bice-lazzari_senza-titolo-1952(1).jpg,fear,MAX,The black circle appears to be growing.,,,annotator_285
bice-lazzari_senza-titolo-1952(1).jpg,fear,MAX,"The black and blue objects seem throbbing and engaged against each other, suggesting violence.",,,annotator_11
bice-lazzari_senza-titolo-1952(1).jpg,fear,MAX,the gaping dark hole compared to the yellow circle evoke unease in me,,,annotator_215
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MIN,a little bright color,,,annotator_137
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MIN,The contrast of yellow and back is interesting.,,,annotator_290
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MIN,"These two are like cartoon spiders or insects and they're kind of humorous--the black lines are their long, skinny legs.",,,annotator_260
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MIN,it has bright color,,,annotator_172
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MAX,That black blob on the right seems to be a downer to the rest of the painting.,,,annotator_28
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MAX,The black spot looks like a big screaming crying mouth,,,annotator_48
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MAX,the line work is creepy,,,annotator_279
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,looks like a Christmas tree richly decorated,,,annotator_255
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,This looks like a delightful outer space explosion!,,,annotator_11
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,More colors used in the art provides a nice treat to the eyes and hence evokes least feat intensity.,,,annotator_154
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,looks like richly decorated Christmas tree,,,annotator_255
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,The figures in the picture suggest stars and evoke wonder more than fear,,,annotator_197
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,Looks like fruit,,,annotator_24
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,string art design,,,annotator_249
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,"makes me think of something mechanical, sort of like gears/cogs",,,annotator_23
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,"pastel colours, some shapes look like flowers",,,annotator_239
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MAX,"I have a fear of deep water because I can't see what's beneath the surface. This image is the kind of thing I am afraid MIGHT be underneath--all kinds of weird, poisonous jellyfish and weird creatures.",,,annotator_260
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MAX,DARK DISGUST FIGURE,,,annotator_284
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MIN,Too dark and the images are just clumped together.,,,annotator_285
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MIN,it looks depressing,,,annotator_98
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MIN,"dark, irregular, random",,,annotator_27
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MIN,dark color make me unhappy,,,annotator_66
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,objects in the picture,,,annotator_230
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,It looks like a christmas tree,,,annotator_80
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,"Looks like a galaxy of celestial beings, all in harmony.",,,annotator_28
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,"colourful,lots going on",,,annotator_239
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,attractive design and color,,,annotator_234
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,"It gives me an impression of a field of flowers, which is something that makes me happy.",,,annotator_311
francis-bott_ailes-1961.jpg,fear,MIN,looks like a pair of t-shirts,,,annotator_318
francis-bott_ailes-1961.jpg,fear,MIN,It's pretty bland but The other ones look insane,,,annotator_48
francis-bott_ailes-1961.jpg,fear,MIN,This design appears to be an ordinary coat and hence evokes fear least intensely,,,annotator_154
francis-bott_ailes-1961.jpg,fear,MAX,"darkness,design and appearance",,,annotator_234
francis-bott_ailes-1961.jpg,fear,MAX,BLACK  AND DARK SHADOW,,,annotator_284
francis-bott_ailes-1961.jpg,fear,MAX,paint little collapse,,,annotator_280
francis-bott_ailes-1961.jpg,fear,MAX,ghost coming this way,,,annotator_36
francis-bott_ailes-1961.jpg,fear,MAX,looks like a ghostly figure in a tomb,,,annotator_32
francis-bott_ailes-1961.jpg,fear,MAX,The two black masses seem to pushing down and crushing the white mass.,,,annotator_28
francis-bott_ailes-1961.jpg,fear,MAX,HAVE SOME FIGURES,,,annotator_284
francis-bott_ailes-1961.jpg,fear,MAX,paint little collapse,,,annotator_280
francis-bott_ailes-1961.jpg,fear,MAX,paint little collapse,,,annotator_280
francis-bott_ailes-1961.jpg,fear,MAX,"The big black block seems to be about to crush the white base, quivering in fear.",,,annotator_28
francis-bott_ailes-1961.jpg,sadness,MIN,"dark, separated, static",,,annotator_27
francis-bott_ailes-1961.jpg,sadness,MAX,The image appears like the wings of a bat ready to fold in and envelop.,,,annotator_233
francis-bott_ailes-1961.jpg,sadness,MAX,SOME FIGURES ARE THERE,,,annotator_284
francis-bott_ailes-1961.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
francis-bott_ailes-1961.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
francis-bott_ailes-1961.jpg,sadness,MAX,SOME FIGURES ARE THERE,,,annotator_284
francis-bott_ailes-1961.jpg,sadness,MAX,The coloring and image are gloomy and melancholy,,,annotator_197
francis-bott_ailes-1961.jpg,sadness,MAX,as if a person stuck between rocks,,,annotator_290
francis-bott_ailes-1961.jpg,sadness,MAX,"dull picture, color and presentation",,,annotator_234
francis-bott_ailes-1961.jpg,sadness,MAX,paint little collapse,,,annotator_280
francis-bott_ailes-1961.jpg,sadness,MAX,BLACK  AND DARK SHADOW,,,annotator_284
francis-bott_ailes-1961.jpg,sadness,MAX,The two big black shapes remind me of grief.,,,annotator_28
francis-bott_ailes-1961.jpg,sadness,MAX,usage of black color and presentation,,,annotator_234
francis-bott_ailes-1961.jpg,sadness,MAX,SOME FIGURES ARE THERE,,,annotator_284
francis-bott_ailes-1961.jpg,sadness,MAX,feel very dark,,,annotator_280
francis-bott_ailes-1961.jpg,sadness,MAX,paint little collapse,,,annotator_280
francis-bott_ailes-1961.jpg,sadness,MAX,SOME FIGURES ARE THERE,,,annotator_284
francis-bott_ailes-1961.jpg,sadness,MAX,usage of black color and particular design,,,annotator_234
francis-bott_ailes-1961.jpg,sadness,MAX,The colors are gloomy and the solitary figure evokes lonliness,,,annotator_197
francis-bott_ailes-1961.jpg,sadness,MAX,paint little collapse,,,annotator_280
francis-bott_ailes-1961.jpg,sadness,MAX,SOME FIGURES ARE THERE,,,annotator_284
